sp_loc,fov,cell_ID,Area,AspectRatio,CenterX_local_px,CenterY_local_px,CenterX_global_px,CenterY_global_px,Width,Height,Mean.MembraneStain,Max.MembraneStain,Mean.PanCK,Max.PanCK,Mean.CD45,Max.CD45,Mean.CD3,Max.CD3,Mean.DAPI,Max.DAPI,sp_loc_meta,patient,cell_type,niche
21x1,21,1,1224,2.5,420,3636,3608.88888888889,173452.666666667,60,24,1150,3269,165,639,389,1092,101,617,6383,20685,21x1,Lung5,fibroblast,plasmablast-enriched stroma
21x2,21,2,3033,1.79,583,3624,3771.88888888889,173440.666666667,86,48,2045,3733,213,665,624,1607,57,698,4669,27956,21x2,Lung5,pDC,plasmablast-enriched stroma
21x3,21,3,3694,1.7,2165,3620,5353.88888888889,173436.666666667,95,56,1839,9009,187,691,395,1365,45,670,3513,24047,21x3,Lung5,plasmablast,stroma
21x4,21,4,1841,1.53,3009,3629,6197.88888888889,173445.666666667,58,38,655,2111,194,714,342,1141,82,751,6312,26549,21x4,Lung5,plasmablast,plasmablast-enriched stroma
21x5,21,5,3651,1.59,3456,3620,6644.88888888889,173436.666666667,89,56,1442,9617,230,762,491,1585,194,1510,11375,38262,21x5,Lung5,plasmablast,plasmablast-enriched stroma
21x6,21,6,2461,1.44,3607,3621,6795.88888888889,173437.666666667,79,55,1035,5076,276,696,464,1330,348,1423,15302,30970,21x6,Lung5,plasmablast,plasmablast-enriched stroma
21x7,21,7,4552,1.24,3707,3612,6895.88888888889,173428.666666667,89,72,1221,3248,233,591,308,920,69,889,2934,28533,21x7,Lung5,plasmablast,plasmablast-enriched stroma
21x8,21,8,2613,2.02,4097,3628,7285.88888888889,173444.666666667,83,41,1501,3553,300,645,524,1395,70,872,12154,36977,21x8,Lung5,plasmablast,plasmablast-enriched stroma
21x9,21,9,1398,1.62,4153,3631,7341.88888888889,173447.666666667,55,34,889,1844,289,829,456,1254,96,738,5655,33184,21x9,Lung5,plasmablast,plasmablast-enriched stroma
21x10,21,10,2236,2.65,4321,3631,7509.88888888889,173447.666666667,90,34,1650,7360,276,636,570,1402,112,949,6496,26479,21x10,Lung5,macrophage,plasmablast-enriched stroma
21x11,21,11,2655,1.19,4428,3622,7616.88888888889,173438.666666667,62,52,931,3479,260,651,369,1120,147,1430,6707,23495,21x11,Lung5,plasmablast,plasmablast-enriched stroma
21x12,21,12,3731,1.09,4492,3616,7680.88888888889,173432.666666667,70,64,984,7949,316,3113,370,982,302,1483,9460,31306,21x12,Lung5,fibroblast,plasmablast-enriched stroma
21x13,21,13,2390,1.5,4547,3626,7735.88888888889,173442.666666667,66,44,1107,3009,295,686,453,1085,288,1270,6119,22000,21x13,Lung5,B-cell,plasmablast-enriched stroma
21x14,21,14,2514,1.48,5101,3624,8289.88888888889,173440.666666667,71,48,942,2652,511,998,629,4416,59,818,3744,14055,21x14,Lung5,macrophage,stroma
21x15,21,15,1431,1.37,92,3631,3280.88888888889,173447.666666667,48,35,1065,1441,165,532,327,919,55,583,2556,12707,21x15,Lung5,endothelial,plasmablast-enriched stroma
21x16,21,16,3380,1.7,2237,3623,5425.88888888889,173439.666666667,85,50,1681,5862,200,1045,291,1019,43,696,6568,27516,21x16,Lung5,fibroblast,stroma
21x18,21,18,3316,1.1,3540,3619,6728.88888888889,173435.666666667,65,59,1327,2961,243,654,409,1023,69,1074,16224,36147,21x18,Lung5,pDC,plasmablast-enriched stroma
21x19,21,19,1582,1.26,5310,3629,8498.88888888889,173445.666666667,48,38,757,1467,357,690,341,819,65,644,1640,10760,21x19,Lung5,fibroblast,stroma
21x20,21,20,3445,0.82,4369,3610,7557.88888888889,173426.666666667,63,77,955,2962,210,674,376,1439,30,652,6429,22818,21x20,Lung5,monocyte,plasmablast-enriched stroma
21x21,21,21,2725,1.18,4646,3623,7834.88888888889,173439.666666667,60,51,991,2348,246,657,328,977,32,593,3069,10257,21x21,Lung5,plasmablast,plasmablast-enriched stroma
21x22,21,22,3034,1.15,5059,3614,8247.88888888889,173430.666666667,75,65,797,3190,372,717,434,1092,44,1276,8654,34512,21x22,Lung5,fibroblast,plasmablast-enriched stroma
21x23,21,23,3889,1.06,1036,3608,4224.88888888889,173424.666666667,76,72,4717,28393,161,479,510,1734,7,303,2187,42881,21x23,Lung5,mast,plasmablast-enriched stroma
21x24,21,24,5082,1.09,3180,3607,6368.88888888889,173423.666666667,81,74,1103,3742,207,679,386,980,0,344,7145,29166,21x24,Lung5,fibroblast,plasmablast-enriched stroma
21x25,21,25,5202,1.02,4040,3603,7228.88888888889,173419.666666667,85,83,1761,4226,293,565,443,1150,1,285,3798,27657,21x25,Lung5,plasmablast,plasmablast-enriched stroma
21x26,21,26,5201,0.85,3254,3597,6442.88888888889,173413.666666667,76,89,845,2203,240,682,494,1690,5,380,10122,45877,21x26,Lung5,pDC,plasmablast-enriched stroma
21x27,21,27,3418,0.78,3780,3601,6968.88888888889,173417.666666667,61,78,854,3126,200,497,347,928,118,1034,9179,28435,21x27,Lung5,fibroblast,plasmablast-enriched stroma
21x28,21,28,5361,1.4,840,3602,4028.88888888889,173418.666666667,101,72,2684,12868,189,534,453,2737,0,184,3652,27454,21x28,Lung5,fibroblast,stroma
21x29,21,29,2653,1.1,3613,3598,6801.88888888889,173414.666666667,66,60,927,2567,272,905,333,781,47,684,18196,47560,21x29,Lung5,plasmablast,plasmablast-enriched stroma
21x30,21,30,7864,0.62,5152,3569,8340.88888888889,173385.666666667,85,137,1531,4886,395,2069,473,8980,3,442,430,9627,21x30,Lung5,pDC,stroma
21x31,21,31,3836,1.96,1721,3608,4909.88888888889,173424.666666667,102,52,998,3570,170,438,279,666,0,49,4702,19052,21x31,Lung5,fibroblast,stroma
21x32,21,32,1258,0.84,4181,3612,7369.88888888889,173428.666666667,38,45,743,1763,194,597,262,1585,2,420,4685,15889,21x32,Lung5,plasmablast,plasmablast-enriched stroma
21x33,21,33,3585,1.07,4220,3600,7408.88888888889,173416.666666667,73,68,762,4595,172,476,231,840,0,57,8954,35017,21x33,Lung5,plasmablast,plasmablast-enriched stroma
21x34,21,34,2725,0.89,3060,3601,6248.88888888889,173417.666666667,56,63,1160,2533,188,459,317,733,0,101,3298,16552,21x34,Lung5,plasmablast,plasmablast-enriched stroma
21x35,21,35,3245,1.0,4280,3597,7468.88888888889,173413.666666667,67,67,1071,7310,213,485,421,1019,45,882,10483,35685,21x35,Lung5,pDC,plasmablast-enriched stroma
21x36,21,36,1717,1.33,3338,3593,6526.88888888889,173409.666666667,56,42,604,3292,180,1759,559,10637,4,272,7055,24681,21x36,Lung5,pDC,plasmablast-enriched stroma
21x37,21,37,4570,0.93,4983,3584,8171.88888888889,173400.666666667,74,80,587,1305,293,491,302,703,1,434,5392,25506,21x37,Lung5,fibroblast,plasmablast-enriched stroma
21x38,21,38,2503,0.7,105,3583,3293.88888888889,173399.666666667,48,69,1370,2799,156,474,354,1885,0,0,9120,28547,21x38,Lung5,endothelial,plasmablast-enriched stroma
21x39,21,39,4942,1.16,3961,3582,7149.88888888889,173398.666666667,88,76,1038,2951,241,566,368,814,2,363,11661,37370,21x39,Lung5,plasmablast,plasmablast-enriched stroma
21x40,21,40,2251,1.22,3413,3593,6601.88888888889,173409.666666667,62,51,1202,3493,247,499,511,1277,122,851,7721,27363,21x40,Lung5,macrophage,plasmablast-enriched stroma
21x41,21,41,3503,1.17,3846,3585,7034.88888888889,173401.666666667,77,66,1049,4481,277,573,487,1270,559,1591,13225,44542,21x41,Lung5,pDC,plasmablast-enriched stroma
21x42,21,42,2718,1.06,4314,3580,7502.88888888889,173396.666666667,76,72,1218,4016,221,467,456,3838,300,1172,6311,27006,21x42,Lung5,pDC,plasmablast-enriched stroma
21x43,21,43,5715,0.81,5256,3571,8444.88888888889,173387.666666667,76,94,722,1769,306,567,360,2029,9,839,3771,32694,21x43,Lung5,fibroblast,stroma
21x44,21,44,2340,1.09,3668,3581,6856.88888888889,173397.666666667,59,54,516,1391,222,803,229,1034,5,647,5443,17500,21x44,Lung5,plasmablast,plasmablast-enriched stroma
21x45,21,45,4393,0.83,4109,3571,7297.88888888889,173387.666666667,72,87,1355,8074,252,1078,450,12083,65,1506,10983,33704,21x45,Lung5,plasmablast,plasmablast-enriched stroma
21x46,21,46,3171,0.7,4704,3571,7892.88888888889,173387.666666667,52,74,1440,7867,220,677,332,1393,50,916,6543,27817,21x46,Lung5,plasmablast,plasmablast-enriched stroma
21x47,21,47,2097,0.89,2666,3578,5854.88888888889,173394.666666667,51,57,1455,4284,265,845,1569,8506,0,133,6156,19646,21x47,Lung5,fibroblast,stroma
21x48,21,48,4047,0.95,3884,3564,7072.88888888889,173380.666666667,80,84,1138,3577,212,567,359,936,21,787,3045,17907,21x48,Lung5,plasmablast,plasmablast-enriched stroma
21x49,21,49,5676,0.98,4648,3557,7836.88888888889,173373.666666667,84,86,1943,5822,362,3827,676,12618,7,528,7396,31662,21x49,Lung5,plasmablast,plasmablast-enriched stroma
21x50,21,50,3599,1.47,610,3573,3798.88888888889,173389.666666667,84,57,1120,2697,124,363,385,1023,1,226,5069,38742,21x50,Lung5,plasmablast,stroma
21x51,21,51,1307,1.21,3547,3571,6735.88888888889,173387.666666667,52,43,1410,3061,292,570,522,926,223,1458,13573,35318,21x51,Lung5,plasmablast,plasmablast-enriched stroma
21x52,21,52,6246,1.1,4884,3558,8072.88888888889,173374.666666667,92,84,1476,6836,262,1052,339,1297,4,350,2544,21630,21x52,Lung5,plasmablast,plasmablast-enriched stroma
21x53,21,53,4220,1.41,731,3564,3919.88888888889,173380.666666667,90,64,2597,13291,196,658,601,1891,5,239,1463,17722,21x53,Lung5,plasmablast,stroma
21x54,21,54,3520,1.08,4170,3564,7358.88888888889,173380.666666667,68,63,573,1639,190,617,449,3448,14,1425,14001,48119,21x54,Lung5,plasmablast,plasmablast-enriched stroma
21x55,21,55,2491,1.08,3813,3554,7001.88888888889,173370.666666667,69,64,1152,2520,301,775,413,831,12,460,4689,21018,21x55,Lung5,plasmablast,plasmablast-enriched stroma
21x56,21,56,3301,1.14,2617,3559,5805.88888888889,173375.666666667,72,63,2880,8210,283,764,492,1202,31,789,10389,36927,21x56,Lung5,neutrophil,stroma
21x57,21,57,3906,1.67,3438,3560,6626.88888888889,173376.666666667,100,60,2013,10651,265,4133,641,15339,48,876,9593,44075,21x57,Lung5,plasmablast,plasmablast-enriched stroma
21x58,21,58,2482,1.02,3571,3559,6759.88888888889,173375.666666667,62,61,1358,11350,303,914,332,946,288,1326,6358,25253,21x58,Lung5,plasmablast,plasmablast-enriched stroma
21x59,21,59,3670,1.09,4058,3544,7246.88888888889,173360.666666667,76,70,1351,6255,246,3031,399,9073,3,472,11589,41593,21x59,Lung5,plasmablast,plasmablast-enriched stroma
21x60,21,60,3447,1.04,3504,3552,6692.88888888889,173368.666666667,72,69,904,2177,236,956,456,3560,19,722,15561,43900,21x60,Lung5,pDC,plasmablast-enriched stroma
21x61,21,61,3678,0.93,3748,3548,6936.88888888889,173364.666666667,69,74,1642,6684,203,637,420,1566,1,288,1635,17006,21x61,Lung5,fibroblast,plasmablast-enriched stroma
21x62,21,62,3023,0.89,4441,3554,7629.88888888889,173370.666666667,58,65,1398,4509,273,648,355,824,17,604,13687,38332,21x62,Lung5,plasmablast,plasmablast-enriched stroma
21x63,21,63,3209,0.91,221,3546,3409.88888888889,173362.666666667,62,68,1591,3606,171,313,360,814,0,42,6023,30331,21x63,Lung5,fibroblast,plasmablast-enriched stroma
21x64,21,64,4477,1.32,2819,3544,6007.88888888889,173360.666666667,96,73,2896,8651,290,878,582,4646,0,161,3825,29194,21x64,Lung5,fibroblast,stroma
21x65,21,65,6609,0.79,4512,3523,7700.88888888889,173339.666666667,84,106,933,2327,253,4097,384,13182,3,563,7432,36759,21x65,Lung5,plasmablast,plasmablast-enriched stroma
21x66,21,66,2805,0.98,2690,3539,5878.88888888889,173355.666666667,61,62,1732,23410,276,1268,1721,9809,3,295,8961,24731,21x66,Lung5,plasmablast,stroma
